; Gavin co-immunoprecipitation dataset
PHB2	FKS1
PHB2	GEA2
MNN11	MNN9
MNN11	PHB1
MNN11	PHB2
MNN11	RPL4B
HOC1	MNN11
HOC1	MNN9
YTA12	PHB1
YTA12	PHB2
MNN9	SPO14
MNN9	PHB1
MNN9	PHB2
MNN9	RPL4B
LYS9	SSA1
YOR164C	LYS9
YOR164C	SSA1
USE1	ADH1
USE1	DSL1
USE1	SEC39
USE1	TIP20
USE1	UFE1
USE1	YKT6
TIP20	ADH1
TIP20	DSL1
TIP20	SEC22
TIP20	SEC39
TIP20	UFE1
YKT6	PEP12
YKT6	VTI1
SEC39	ADH1
SEC39	DSL1
SEC39	YKT6
SEC39	CDC6
UFE1	ADH1
UFE1	DSL1
UFE1	SEC39
VPS54	KAR2
VPS54	VPS52
VPS54	VPS53
VPS52	KAR2
VPS53	KAR2
VPS53	VPS52
SCJ1	KAR2
SSL2	YOR352W
YOR352W	GLN4
FUN19	RPS5
RPS0A	RPL24A
RPS0A	RPS17B
DED81	CLU1
DED81	RPL10
DED81	RPS0A
TIM44	RPL24A
TIM44	RPS0A
FAA4	ACO1
HTA2	HHF1
HTA2	IOC3
HTA2	ISW1
HTA2	MOT1
HTA2	RET1
HTA2	RPS3
HHF1	RPL20A
HHF1	RPS3
HHF1	RSC3
HHF1	RVB1
REB1	HHF1
REB1	MOT1
REB1	RPL20A
REB1	RPS3
REB1	RSC3
REB1	TAF1
REB1	TOP1
REB1	VPS1
ISW1	HHF1
ISW1	IOC3
ISW1	MOT1
ISW1	RVB1
ISW1	VPS1
HMO1	HHF1
HMO1	ISW1
HMO1	MOT1
HMO1	NET1
HMO1	RPL20A
HMO1	RSC3
HMO1	RVB1
HMO1	VPS1
RSC3	ISW1
RSC3	MOT1
RSC3	VPS1
RSC3	HTA2
SPT15	HHF1
SPT15	MOT1
SPT15	RPL20A
SPT15	TAF1
SPT15	VPS1
IOC3	HHF1
IOC3	MOT1
IOC3	RVB1
IOC3	VPS1
TAF1	HHF1
TAF1	RPS3
TAF1	VPS1
ABF2	HHF1
ABF2	ISW1
ABF2	MOT1
ABF2	PDR1
ABF2	RSC3
ABF2	RVB1
ABF2	TOP1
ABF2	VPS1
MOT1	HHF1
MOT1	RPS3
MOT1	VPS1
EXO84	SEC10
EXO84	SEC3
EXO84	SEC5
EXO84	SEC6
EXO84	SEC8
EXO84	VPS9
