; compare-graphs  -Q regulonDB_stringcoex/data/stringcoex_regulonDB_induced.tab -wcol_Q 3 -R /bio/shared_projects/coregulation_networks/Bacteria/Escherichia_coli_K12_20071108/data/regulonDB/200710/gene_gene_filtered.tab -return intersection+Q -o regulonDB_stringcoex/results/regulonDB_cg_stringcoex_inter-Q.tab -arc_id -outweight Q -null NA -v 1
; Input files
;	graph_R	/bio/shared_projects/coregulation_networks/Bacteria/Escherichia_coli_K12_20071108/data/regulonDB/200710/gene_gene_filtered.tab
;	graph_Q	regulonDB_stringcoex/data/stringcoex_regulonDB_induced.tab
; Output files
;	output	regulonDB_stringcoex/results/regulonDB_cg_stringcoex_inter-Q.tab
;	Comparaison statistics
;	Reference graph        	/bio/shared_projects/coregulation_networks/Bacteria/Escherichia_coli_K12_20071108/data/regulonDB/200710/gene_gene_filtered.tab
;		R nodes       	1358
;		R arcs        	170268
;	Query graph            	regulonDB_stringcoex/data/stringcoex_regulonDB_induced.tab
;		Q nodes       	764
;		Q arcs        	3536
;	Intersection
;		inter nodes   	764
;		inter arcs    	1577
;		inter arcs P-val	1.35081e-278
;	Union
;		union nodes   	1358
;		union arcs    	172227
;		union max arcs	921403
;	Reference not query
;		R.not.Q nodes 	594
;		R.not.Q arcs  	168691
;	Query not reference
;		Q.not.R nodes 	0
;		Q.not.R arcs  	1959
#source	target	label	color	arc_id	attribute
dcuS	ubiA	183	#228b22	dcuS_ubiA	R.and.Q
argB	argC	353	#228b22	argB_argC	R.and.Q
insK	lysU	382	#ff0000	insK_lysU	Q.not.R
xylF	cadA	374	#ff0000	xylF_cadA	Q.not.R
agaW	hyfB	159	#228b22	agaW_hyfB	R.and.Q
glk	rpoS	183	#ff0000	glk_rpoS	Q.not.R
sulA	ydjM	185	#228b22	sulA_ydjM	R.and.Q
argG	astC	49	#228b22	argG_astC	R.and.Q
cadC	treC	378	#ff0000	cadC_treC	Q.not.R
scpC	acrF	288	#228b22	scpC_acrF	R.and.Q
ybbW	agaS	269	#ff0000	ybbW_agaS	Q.not.R
yiaM	phnM	269	#ff0000	yiaM_phnM	Q.not.R
nikC	fixX	151	#228b22	nikC_fixX	R.and.Q
insK	alsC	228	#ff0000	insK_alsC	Q.not.R
fhuF	fecI	175	#228b22	fhuF_fecI	R.and.Q
nuoL	oppC	231	#228b22	nuoL_oppC	R.and.Q
hyaA	hyaC	51	#228b22	hyaA_hyaC	R.and.Q
bglG	soxR	167	#ff0000	bglG_soxR	Q.not.R
idnD	gntT	171	#228b22	idnD_gntT	R.and.Q
aroG	rpoS	189	#ff0000	aroG_rpoS	Q.not.R
ompA	trmD	574	#ff0000	ompA_trmD	Q.not.R
aroG	cysB	204	#ff0000	aroG_cysB	Q.not.R
hyfG	yhdX	259	#ff0000	hyfG_yhdX	Q.not.R
prpR	glcA	193	#ff0000	prpR_glcA	Q.not.R
gatD	gatY	193	#228b22	gatD_gatY	R.and.Q
lrp	uvrY	179	#ff0000	lrp_uvrY	Q.not.R
fixC	yiaL	217	#228b22	fixC_yiaL	R.and.Q
nuoM	pgk	185	#ff0000	nuoM_pgk	Q.not.R
edd	rseA	310	#ff0000	edd_rseA	Q.not.R
dsbC	crp	253	#ff0000	dsbC_crp	Q.not.R
adiA	cadA	345	#228b22	adiA_cadA	R.and.Q
ihfB	yccA	204	#ff0000	ihfB_yccA	Q.not.R
seqA	ybjC	175	#ff0000	seqA_ybjC	Q.not.R
agaD	acrF	706	#ff0000	agaD_acrF	Q.not.R
flgE	flgA	386	#228b22	flgE_flgA	R.and.Q
sufC	sufB	404	#228b22	sufC_sufB	R.and.Q
gcvP	kbl	28	#228b22	gcvP_kbl	R.and.Q
soxR	alsC	201	#ff0000	soxR_alsC	Q.not.R
gntK	fimG	269	#ff0000	gntK_fimG	Q.not.R
hyfB	gspJ	263	#ff0000	hyfB_gspJ	Q.not.R
leuA	ilvI	60	#ff0000	leuA_ilvI	Q.not.R
yiaL	yjbG	314	#228b22	yiaL_yjbG	R.and.Q
fldA	moaB	256	#ff0000	fldA_moaB	Q.not.R
caiE	nrfG	173	#228b22	caiE_nrfG	R.and.Q
phnI	phnC	154	#228b22	phnI_phnC	R.and.Q
bioF	bioB	32	#228b22	bioF_bioB	R.and.Q
phnM	adiA	407	#ff0000	phnM_adiA	Q.not.R
yiaL	caiE	173	#228b22	yiaL_caiE	R.and.Q
ccmF	hyfB	203	#228b22	ccmF_hyfB	R.and.Q
acrE	melR	336	#ff0000	acrE_melR	Q.not.R
allD	hyfB	417	#ff0000	allD_hyfB	Q.not.R
hyfG	agaS	638	#ff0000	hyfG_agaS	Q.not.R
crr	hupB	168	#228b22	crr_hupB	R.and.Q
yiaK	nanT	241	#228b22	yiaK_nanT	R.and.Q
tdcB	agaD	269	#ff0000	tdcB_agaD	Q.not.R
ftsZ	rseB	175	#ff0000	ftsZ_rseB	Q.not.R
yiaK	caiT	330	#228b22	yiaK_caiT	R.and.Q
cysD	ilvC	276	#ff0000	cysD_ilvC	Q.not.R
garP	caiE	256	#228b22	garP_caiE	R.and.Q
gspA	xylH	222	#ff0000	gspA_xylH	Q.not.R
yiaN	melB	286	#228b22	yiaN_melB	R.and.Q
ahpC	glnQ	461	#ff0000	ahpC_glnQ	Q.not.R
yccA	ompF	250	#228b22	yccA_ompF	R.and.Q
emrK	hyfD	183	#228b22	emrK_hyfD	R.and.Q
rhaR	nrfE	199	#ff0000	rhaR_nrfE	Q.not.R
lysU	ulaG	332	#ff0000	lysU_ulaG	Q.not.R
gatB	gcvH	168	#ff0000	gatB_gcvH	Q.not.R
acrF	idnK	187	#ff0000	acrF_idnK	Q.not.R
fldA	smtA	170	#ff0000	fldA_smtA	Q.not.R
rbsB	malE	156	#228b22	rbsB_malE	R.and.Q
adiA	nrfE	326	#228b22	adiA_nrfE	R.and.Q
araD	gspH	179	#ff0000	araD_gspH	Q.not.R
eda	crr	244	#228b22	eda_crr	R.and.Q
fliR	fucP	152	#ff0000	fliR_fucP	Q.not.R
fixC	htrE	157	#ff0000	fixC_htrE	Q.not.R
prpR	ybbW	170	#ff0000	prpR_ybbW	Q.not.R
emrK	yhdZ	199	#ff0000	emrK_yhdZ	Q.not.R
caiT	garP	302	#228b22	caiT_garP	R.and.Q
cysK	rpoE	156	#ff0000	cysK_rpoE	Q.not.R
phnG	melR	225	#ff0000	phnG_melR	Q.not.R
gnd	serA	206	#ff0000	gnd_serA	Q.not.R
wcaB	nanT	161	#ff0000	wcaB_nanT	Q.not.R
oppF	oppB	288	#228b22	oppF_oppB	R.and.Q
oppF	icd	24	#228b22	oppF_icd	R.and.Q
acrF	melB	238	#ff0000	acrF_melB	Q.not.R
fabZ	pyrD	357	#ff0000	fabZ_pyrD	Q.not.R
argA	argG	579	#228b22	argA_argG	R.and.Q
phnF	melR	193	#ff0000	phnF_melR	Q.not.R
melA	nrdG	209	#ff0000	melA_nrdG	Q.not.R
acrA	aceB	189	#ff0000	acrA_aceB	Q.not.R
adiA	treC	476	#ff0000	adiA_treC	Q.not.R
lyx	araB	259	#228b22	lyx_araB	R.and.Q
gltD	nuoI	225	#228b22	gltD_nuoI	R.and.Q
fixX	phnC	504	#ff0000	fixX_phnC	Q.not.R
bglF	nrfG	214	#228b22	bglF_nrfG	R.and.Q
ihfB	glnH	241	#228b22	ihfB_glnH	R.and.Q
idnK	rhaR	250	#228b22	idnK_rhaR	R.and.Q
nrfG	phnG	357	#ff0000	nrfG_phnG	Q.not.R
xylH	phnP	222	#ff0000	xylH_phnP	Q.not.R
purD	glyA	55	#228b22	purD_glyA	R.and.Q
metQ	flgI	195	#ff0000	metQ_flgI	Q.not.R
nikC	ulaD	203	#ff0000	nikC_ulaD	Q.not.R
hyfG	hyfB	522	#228b22	hyfG_hyfB	R.and.Q
rpsU	dusB	382	#ff0000	rpsU_dusB	Q.not.R
glcA	nanT	170	#ff0000	glcA_nanT	Q.not.R
nanT	fixX	212	#228b22	nanT_fixX	R.and.Q
yiaL	cadA	513	#ff0000	yiaL_cadA	Q.not.R
dcuD	tnaB	163	#ff0000	dcuD_tnaB	Q.not.R
mhpB	acrE	565	#ff0000	mhpB_acrE	Q.not.R
flgE	cheA	209	#ff0000	flgE_cheA	Q.not.R
ruvB	nuoM	358	#ff0000	ruvB_nuoM	Q.not.R
glpF	glpT	26	#228b22	glpF_glpT	R.and.Q
bglB	nanC	378	#228b22	bglB_nanC	R.and.Q
eda	zwf	195	#ff0000	eda_zwf	Q.not.R
ahpC	rpsI	193	#ff0000	ahpC_rpsI	Q.not.R
hyfD	ccmF	244	#228b22	hyfD_ccmF	R.and.Q
seqA	glnH	326	#ff0000	seqA_glnH	Q.not.R
caiE	acrF	225	#228b22	caiE_acrF	R.and.Q
ahpC	crr	476	#ff0000	ahpC_crr	Q.not.R
uvrY	ompC	185	#ff0000	uvrY_ompC	Q.not.R
cspD	ihfB	185	#ff0000	cspD_ihfB	Q.not.R
sgbE	tnaB	173	#228b22	sgbE_tnaB	R.and.Q
gspG	malS	173	#ff0000	gspG_malS	Q.not.R
gltI	lrp	241	#ff0000	gltI_lrp	Q.not.R
lrp	rpoS	407	#ff0000	lrp_rpoS	Q.not.R
ftsK	manX	167	#ff0000	ftsK_manX	Q.not.R
fixX	agaD	217	#ff0000	fixX_agaD	Q.not.R
rplB	rpsS	732	#228b22	rplB_rpsS	R.and.Q
argF	argA	253	#228b22	argF_argA	R.and.Q
xylF	phnF	163	#ff0000	xylF_phnF	Q.not.R
ydfD	yhdZ	209	#ff0000	ydfD_yhdZ	Q.not.R
hdeA	osmY	217	#ff0000	hdeA_osmY	Q.not.R
dcuA	idnR	286	#228b22	dcuA_idnR	R.and.Q
lrp	ihfB	217	#ff0000	lrp_ihfB	Q.not.R
glgC	glgP	70	#228b22	glgC_glgP	R.and.Q
gcvA	exuR	191	#ff0000	gcvA_exuR	Q.not.R
acnA	sdhB	48	#228b22	acnA_sdhB	R.and.Q
uxaA	phnC	238	#ff0000	uxaA_phnC	Q.not.R
cspD	rpsP	203	#ff0000	cspD_rpsP	Q.not.R
leuC	ilvI	49	#ff0000	leuC_ilvI	Q.not.R
nrfF	phnC	231	#ff0000	nrfF_phnC	Q.not.R
agaB	nirC	163	#ff0000	agaB_nirC	Q.not.R
yiaM	cadA	551	#ff0000	yiaM_cadA	Q.not.R
ilvN	metH	206	#ff0000	ilvN_metH	Q.not.R
copA	moaA	66	#228b22	copA_moaA	R.and.Q
ptsH	icd	306	#228b22	ptsH_icd	R.and.Q
focA	adhE	225	#228b22	focA_adhE	R.and.Q
glyA	gcvH	44	#228b22	glyA_gcvH	R.and.Q
smtA	ompF	159	#ff0000	smtA_ompF	Q.not.R
lysU	ampC	212	#ff0000	lysU_ampC	Q.not.R
glyA	purM	46	#228b22	glyA_purM	R.and.Q
melR	bglG	231	#228b22	melR_bglG	R.and.Q
nanT	tdcD	206	#228b22	nanT_tdcD	R.and.Q
caiA	atoB	44	#ff0000	caiA_atoB	Q.not.R
cheY	fliA	151	#ff0000	cheY_fliA	Q.not.R
allD	gspK	228	#ff0000	allD_gspK	Q.not.R
fliC	fliG	54	#ff0000	fliC_fliG	Q.not.R
yiaL	melA	206	#228b22	yiaL_melA	R.and.Q
lyx	cadA	201	#ff0000	lyx_cadA	Q.not.R
rhaT	yiaN	183	#228b22	rhaT_yiaN	R.and.Q
fliO	fliL	326	#228b22	fliO_fliL	R.and.Q
rseB	rpoE	382	#228b22	rseB_rpoE	R.and.Q
agaS	lyx	199	#ff0000	agaS_lyx	Q.not.R
caiT	agaD	439	#ff0000	caiT_agaD	Q.not.R
trpB	trpD	482	#228b22	trpB_trpD	R.and.Q
dppF	aceA	154	#228b22	dppF_aceA	R.and.Q
phnK	idnO	302	#ff0000	phnK_idnO	Q.not.R
sdhA	icd	36	#228b22	sdhA_icd	R.and.Q
nirC	fixA	266	#228b22	nirC_fixA	R.and.Q
eda	trmD	163	#ff0000	eda_trmD	Q.not.R
araB	yiaK	191	#228b22	araB_yiaK	R.and.Q
nrfG	melR	204	#ff0000	nrfG_melR	Q.not.R
bglF	phnK	228	#ff0000	bglF_phnK	Q.not.R
tdcD	kbaZ	156	#228b22	tdcD_kbaZ	R.and.Q
araD	yjeP	219	#ff0000	araD_yjeP	Q.not.R
nrfE	melA	187	#ff0000	nrfE_melA	Q.not.R
rplT	eda	173	#ff0000	rplT_eda	Q.not.R
skp	pgk	170	#ff0000	skp_pgk	Q.not.R
fixC	xylG	156	#228b22	fixC_xylG	R.and.Q
nuoK	sucA	168	#228b22	nuoK_sucA	R.and.Q
mdtD	srlA	161	#ff0000	mdtD_srlA	Q.not.R
gspG	bcsZ	206	#ff0000	gspG_bcsZ	Q.not.R
glgA	dppF	154	#ff0000	glgA_dppF	Q.not.R
insK	xylG	522	#ff0000	insK_xylG	Q.not.R
idnK	ulaF	378	#228b22	idnK_ulaF	R.and.Q
agaB	yhdX	404	#ff0000	agaB_yhdX	Q.not.R
alsC	idnK	152	#ff0000	alsC_idnK	Q.not.R
cydB	ompA	157	#ff0000	cydB_ompA	Q.not.R
flgC	fliC	247	#ff0000	flgC_fliC	Q.not.R
ptsI	rpsP	228	#ff0000	ptsI_rpsP	Q.not.R
asnB	purL	43	#ff0000	asnB_purL	Q.not.R
phnF	cadC	269	#ff0000	phnF_cadC	Q.not.R
slyB	rseB	231	#ff0000	slyB_rseB	Q.not.R
nrfA	yjeP	189	#ff0000	nrfA_yjeP	Q.not.R
fliE	fliN	170	#228b22	fliE_fliN	R.and.Q
pyrC	fliR	260	#ff0000	pyrC_fliR	Q.not.R
agaB	yiaM	378	#ff0000	agaB_yiaM	Q.not.R
bglF	ytfE	214	#ff0000	bglF_ytfE	Q.not.R
fixA	phnG	170	#ff0000	fixA_phnG	Q.not.R
phnK	ulaG	171	#ff0000	phnK_ulaG	Q.not.R
kbaZ	caiT	168	#228b22	kbaZ_caiT	R.and.Q
kbaY	agaB	330	#228b22	kbaY_agaB	R.and.Q
nuoF	nuoH	624	#228b22	nuoF_nuoH	R.and.Q
ahpC	icd	467	#ff0000	ahpC_icd	Q.not.R
nrfG	cadA	353	#ff0000	nrfG_cadA	Q.not.R
nmpC	ompF	157	#228b22	nmpC_ompF	R.and.Q
ompA	sra	286	#ff0000	ompA_sra	Q.not.R
cysM	cysC	241	#228b22	cysM_cysC	R.and.Q
paaF	hyfC	199	#228b22	paaF_hyfC	R.and.Q
ybbW	garP	175	#ff0000	ybbW_garP	Q.not.R
pyrD	fliY	212	#ff0000	pyrD_fliY	Q.not.R
yiaK	ecpD	332	#228b22	yiaK_ecpD	R.and.Q
araJ	nrdG	165	#ff0000	araJ_nrdG	Q.not.R
rbsR	ubiA	286	#ff0000	rbsR_ubiA	Q.not.R
rpsP	hupA	173	#ff0000	rpsP_hupA	Q.not.R
cadA	idnK	467	#ff0000	cadA_idnK	Q.not.R
rhaR	ulaG	152	#ff0000	rhaR_ulaG	Q.not.R
fur	glnH	235	#ff0000	fur_glnH	Q.not.R
xapA	hyfA	247	#ff0000	xapA_hyfA	Q.not.R
malP	glgA	78	#ff0000	malP_glgA	Q.not.R
garP	yiaN	214	#ff0000	garP_yiaN	Q.not.R
alsC	phnF	231	#ff0000	alsC_phnF	Q.not.R
acrE	yiaM	532	#ff0000	acrE_yiaM	Q.not.R
glpB	glpT	191	#228b22	glpB_glpT	R.and.Q
fliP	fliO	256	#228b22	fliP_fliO	R.and.Q
pncB	yccA	152	#ff0000	pncB_yccA	Q.not.R
skp	ihfA	165	#ff0000	skp_ihfA	Q.not.R
allD	kbaZ	417	#ff0000	allD_kbaZ	Q.not.R
hyfG	emrB	219	#ff0000	hyfG_emrB	Q.not.R
malS	malF	159	#228b22	malS_malF	R.and.Q
ulaA	xylF	175	#228b22	ulaA_xylF	R.and.Q
fixC	melR	157	#228b22	fixC_melR	R.and.Q
agaD	ytfE	272	#ff0000	agaD_ytfE	Q.not.R
ybiS	smpA	173	#ff0000	ybiS_smpA	Q.not.R
gspF	phnG	296	#ff0000	gspF_phnG	Q.not.R
slyB	crr	541	#ff0000	slyB_crr	Q.not.R
truB	infB	310	#228b22	truB_infB	R.and.Q
oppC	pgk	326	#ff0000	oppC_pgk	Q.not.R
atoA	atoD	114	#228b22	atoA_atoD	R.and.Q
adiA	fumB	187	#ff0000	adiA_fumB	Q.not.R
rbsR	rbsK	569	#228b22	rbsR_rbsK	R.and.Q
nusA	infB	297	#228b22	nusA_infB	R.and.Q
bglF	malS	206	#228b22	bglF_malS	R.and.Q
ulaA	rhaR	159	#228b22	ulaA_rhaR	R.and.Q
sucB	cyoB	156	#228b22	sucB_cyoB	R.and.Q
exbD	exbB	541	#228b22	exbD_exbB	R.and.Q
trxA	frdA	25	#ff0000	trxA_frdA	Q.not.R
adhE	manX	250	#ff0000	adhE_manX	Q.not.R
atoE	glgC	173	#ff0000	atoE_glgC	Q.not.R
insK	bglF	187	#ff0000	insK_bglF	Q.not.R
htrE	phnF	193	#ff0000	htrE_phnF	Q.not.R
gspM	ampC	453	#ff0000	gspM_ampC	Q.not.R
rpsJ	cydB	167	#228b22	rpsJ_cydB	R.and.Q
fliM	flgB	203	#228b22	fliM_flgB	R.and.Q
iscU	trxA	60	#ff0000	iscU_trxA	Q.not.R
sdhB	fdhF	30	#228b22	sdhB_fdhF	R.and.Q
fimF	fimH	522	#228b22	fimF_fimH	R.and.Q
phnF	cadA	310	#ff0000	phnF_cadA	Q.not.R
fumC	zwf	57	#228b22	fumC_zwf	R.and.Q
cynX	malS	193	#ff0000	cynX_malS	Q.not.R
paaF	xapA	365	#ff0000	paaF_xapA	Q.not.R
purH	purE	30	#228b22	purH_purE	R.and.Q
caiT	nrfE	154	#228b22	caiT_nrfE	R.and.Q
kdpB	pitB	185	#ff0000	kdpB_pitB	Q.not.R
cysC	cysI	195	#228b22	cysC_cysI	R.and.Q
fixX	yiaK	191	#228b22	fixX_yiaK	R.and.Q
rplM	rimM	429	#228b22	rplM_rimM	R.and.Q
fimF	gspE	156	#228b22	fimF_gspE	R.and.Q
ybiS	ihfB	170	#ff0000	ybiS_ihfB	Q.not.R
nrfB	xylR	156	#228b22	nrfB_xylR	R.and.Q
sdhD	sdhA	611	#228b22	sdhD_sdhA	R.and.Q
sucD	nuoM	276	#228b22	sucD_nuoM	R.and.Q
nuoF	nuoI	541	#228b22	nuoF_nuoI	R.and.Q
sucD	nuoH	195	#228b22	sucD_nuoH	R.and.Q
agaS	rhaT	374	#ff0000	agaS_rhaT	Q.not.R
purC	purM	219	#228b22	purC_purM	R.and.Q
gltA	gapA	203	#228b22	gltA_gapA	R.and.Q
bglG	yiaO	173	#228b22	bglG_yiaO	R.and.Q
nrfG	idnO	191	#ff0000	nrfG_idnO	Q.not.R
caiT	yiaM	272	#228b22	caiT_yiaM	R.and.Q
sdhB	sodA	79	#228b22	sdhB_sodA	R.and.Q
caiT	treC	157	#228b22	caiT_treC	R.and.Q
ulaD	lyx	490	#228b22	ulaD_lyx	R.and.Q
acrB	gatA	173	#ff0000	acrB_gatA	Q.not.R
ydfD	dicB	318	#228b22	ydfD_dicB	R.and.Q
ybbW	yiaM	282	#ff0000	ybbW_yiaM	Q.not.R
glnH	smpA	175	#ff0000	glnH_smpA	Q.not.R
gapA	edd	204	#228b22	gapA_edd	R.and.Q
ulaF	ulaA	185	#228b22	ulaF_ulaA	R.and.Q
purF	purB	555	#228b22	purF_purB	R.and.Q
gspM	yjhT	187	#ff0000	gspM_yjhT	Q.not.R
asnB	serC	95	#ff0000	asnB_serC	Q.not.R
yhdX	treC	378	#ff0000	yhdX_treC	Q.not.R
fixX	ytfE	193	#ff0000	fixX_ytfE	Q.not.R
yhdX	gspJ	157	#ff0000	yhdX_gspJ	Q.not.R
ycgR	tar	151	#ff0000	ycgR_tar	Q.not.R
prpR	acrF	259	#ff0000	prpR_acrF	Q.not.R
xylF	xylG	185	#228b22	xylF_xylG	R.and.Q
gnd	lrp	157	#228b22	gnd_lrp	R.and.Q
nanC	sgbE	386	#228b22	nanC_sgbE	R.and.Q
acrE	ulaA	235	#ff0000	acrE_ulaA	Q.not.R
ptsH	ptsG	195	#228b22	ptsH_ptsG	R.and.Q
flgM	flgE	181	#228b22	flgM_flgE	R.and.Q
aceF	oppC	185	#228b22	aceF_oppC	R.and.Q
caiE	treC	167	#228b22	caiE_treC	R.and.Q
xylB	phnK	156	#ff0000	xylB_phnK	Q.not.R
nuoM	nuoE	404	#228b22	nuoM_nuoE	R.and.Q
argI	argF	187	#228b22	argI_argF	R.and.Q
focA	hupA	322	#228b22	focA_hupA	R.and.Q
sucB	gdhA	31	#228b22	sucB_gdhA	R.and.Q
galK	rplT	156	#ff0000	galK_rplT	Q.not.R
aspA	frdD	151	#228b22	aspA_frdD	R.and.Q
topA	glyA	175	#ff0000	topA_glyA	Q.not.R
rhaT	adiA	250	#ff0000	rhaT_adiA	Q.not.R
slyB	sodB	378	#ff0000	slyB_sodB	Q.not.R
crp	ilvL	244	#ff0000	crp_ilvL	Q.not.R
phnG	cadC	453	#ff0000	phnG_cadC	Q.not.R
yccA	ptsI	225	#ff0000	yccA_ptsI	Q.not.R
truB	aceF	244	#228b22	truB_aceF	R.and.Q
agaS	cadC	189	#ff0000	agaS_cadC	Q.not.R
yiaM	nanC	171	#228b22	yiaM_nanC	R.and.Q
cadC	treR	399	#ff0000	cadC_treR	Q.not.R
bglB	yiaL	161	#228b22	bglB_yiaL	R.and.Q
gpmA	fbaA	236	#ff0000	gpmA_fbaA	Q.not.R
focA	yccA	193	#ff0000	focA_yccA	Q.not.R
nuoI	nuoK	151	#228b22	nuoI_nuoK	R.and.Q
ftsZ	gltB	272	#ff0000	ftsZ_gltB	Q.not.R
garP	dcuD	250	#ff0000	garP_dcuD	Q.not.R
dctA	lldP	168	#228b22	dctA_lldP	R.and.Q
caiA	phnN	189	#ff0000	caiA_phnN	Q.not.R
bcsB	xylF	161	#ff0000	bcsB_xylF	Q.not.R
pgk	metK	32	#228b22	pgk_metK	R.and.Q
ulaA	nanC	201	#228b22	ulaA_nanC	R.and.Q
pykF	rseB	231	#ff0000	pykF_rseB	Q.not.R
gspA	melA	404	#ff0000	gspA_melA	Q.not.R
cadA	bglG	532	#228b22	cadA_bglG	R.and.Q
yiaL	nanC	332	#228b22	yiaL_nanC	R.and.Q
dhaR	ychO	212	#ff0000	dhaR_ychO	Q.not.R
allD	scpC	231	#ff0000	allD_scpC	Q.not.R
kbaZ	yhdX	353	#ff0000	kbaZ_yhdX	Q.not.R
caiT	ybbW	217	#ff0000	caiT_ybbW	Q.not.R
acrE	phnC	296	#ff0000	acrE_phnC	Q.not.R
ubiA	phnN	156	#ff0000	ubiA_phnN	Q.not.R
yhdX	gspI	161	#ff0000	yhdX_gspI	Q.not.R
agaD	treC	480	#ff0000	agaD_treC	Q.not.R
fixA	allD	508	#ff0000	fixA_allD	Q.not.R
galE	ynfE	151	#ff0000	galE_ynfE	Q.not.R
gatC	ptsG	199	#228b22	gatC_ptsG	R.and.Q
fimF	gntP	157	#ff0000	fimF_gntP	Q.not.R
yiaO	phnM	345	#ff0000	yiaO_phnM	Q.not.R
alsC	nanC	171	#ff0000	alsC_nanC	Q.not.R
allB	ybbW	171	#228b22	allB_ybbW	R.and.Q
argK	rhaT	175	#ff0000	argK_rhaT	Q.not.R
scpC	yhdX	225	#ff0000	scpC_yhdX	Q.not.R
oppC	nuoN	183	#228b22	oppC_nuoN	R.and.Q
bcsB	phnK	189	#ff0000	bcsB_phnK	Q.not.R
agaW	fixX	167	#228b22	agaW_fixX	R.and.Q
yiaM	yjbE	404	#228b22	yiaM_yjbE	R.and.Q
acrE	fixC	318	#228b22	acrE_fixC	R.and.Q
nikA	ulaF	201	#ff0000	nikA_ulaF	Q.not.R
htrE	acrE	167	#ff0000	htrE_acrE	Q.not.R
rseA	rseB	664	#228b22	rseA_rseB	R.and.Q
yiaM	cadC	655	#ff0000	yiaM_cadC	Q.not.R
yiaM	yiaO	171	#228b22	yiaM_yiaO	R.and.Q
fixX	ulaD	212	#228b22	fixX_ulaD	R.and.Q
ulaG	idnK	302	#ff0000	ulaG_idnK	Q.not.R
nfo	mntH	164	#ff0000	nfo_mntH	Q.not.R
ybbW	yiaK	286	#ff0000	ybbW_yiaK	Q.not.R
nuoJ	sucB	361	#228b22	nuoJ_sucB	R.and.Q
acrF	hyfG	204	#228b22	acrF_hyfG	R.and.Q
rtcB	zraS	296	#ff0000	rtcB_zraS	Q.not.R
pgk	sucC	246	#228b22	pgk_sucC	R.and.Q
gapA	ptsH	532	#228b22	gapA_ptsH	R.and.Q
rpoE	gltB	157	#ff0000	rpoE_gltB	Q.not.R
bglG	bglF	386	#228b22	bglG_bglF	R.and.Q
serC	serA	40	#228b22	serC_serA	R.and.Q
cysI	cysN	296	#228b22	cysI_cysN	R.and.Q
crr	hupA	537	#228b22	crr_hupA	R.and.Q
topA	pykF	222	#ff0000	topA_pykF	Q.not.R
tyrA	ilvE	203	#ff0000	tyrA_ilvE	Q.not.R
pflB	ptsH	269	#228b22	pflB_ptsH	R.and.Q
flhA	fliY	272	#228b22	flhA_fliY	R.and.Q
ihfB	rimM	157	#ff0000	ihfB_rimM	Q.not.R
glpK	glpF	64	#228b22	glpK_glpF	R.and.Q
lldP	uxuA	195	#ff0000	lldP_uxuA	Q.not.R
nuoK	grpE	167	#ff0000	nuoK_grpE	Q.not.R
flhC	fliF	206	#ff0000	flhC_fliF	Q.not.R
caiE	yiaM	199	#228b22	caiE_yiaM	R.and.Q
sucC	sucD	729	#228b22	sucC_sucD	R.and.Q
rplT	rimM	203	#228b22	rplT_rimM	R.and.Q
nuoL	pgk	253	#ff0000	nuoL_pgk	Q.not.R
gapA	ptsG	151	#228b22	gapA_ptsG	R.and.Q
ppdA	agaS	189	#ff0000	ppdA_agaS	Q.not.R
agaS	gspA	206	#ff0000	agaS_gspA	Q.not.R
tdcC	mhpB	151	#228b22	tdcC_mhpB	R.and.Q
rhaR	yiaN	296	#228b22	rhaR_yiaN	R.and.Q
ftsA	glgC	421	#ff0000	ftsA_glgC	Q.not.R
mdtD	atoB	187	#ff0000	mdtD_atoB	Q.not.R
agaB	ulaG	163	#ff0000	agaB_ulaG	Q.not.R
soxR	ulaD	183	#ff0000	soxR_ulaD	Q.not.R
sucA	nuoN	199	#228b22	sucA_nuoN	R.and.Q
caiT	acrF	421	#228b22	caiT_acrF	R.and.Q
xapB	hyfD	276	#ff0000	xapB_hyfD	Q.not.R
rplW	rplD	238	#228b22	rplW_rplD	R.and.Q
ydfD	hyfA	156	#ff0000	ydfD_hyfA	Q.not.R
htrE	scpA	175	#ff0000	htrE_scpA	Q.not.R
gspG	insK	183	#ff0000	gspG_insK	Q.not.R
xylB	nrfE	183	#ff0000	xylB_nrfE	Q.not.R
acrF	ulaD	212	#ff0000	acrF_ulaD	Q.not.R
smtA	agp	235	#ff0000	smtA_agp	Q.not.R
fliI	fliF	170	#228b22	fliI_fliF	R.and.Q
bcsZ	yjbE	266	#ff0000	bcsZ_yjbE	Q.not.R
edd	trmD	173	#ff0000	edd_trmD	Q.not.R
nikA	phnL	183	#ff0000	nikA_phnL	Q.not.R
argF	frdA	163	#ff0000	argF_frdA	Q.not.R
nuoK	rseA	228	#ff0000	nuoK_rseA	Q.not.R
glgC	livF	217	#ff0000	glgC_livF	Q.not.R
nrfB	yjbE	189	#228b22	nrfB_yjbE	R.and.Q
agaS	gspI	276	#ff0000	agaS_gspI	Q.not.R
phnF	phnL	374	#228b22	phnF_phnL	R.and.Q
bglF	rhaT	391	#228b22	bglF_rhaT	R.and.Q
slyB	rplM	266	#ff0000	slyB_rplM	Q.not.R
hns	crr	214	#ff0000	hns_crr	Q.not.R
nrfF	tdcD	253	#228b22	nrfF_tdcD	R.and.Q
