; String coexpression dataset
; Top score coexpression interactions (> 550)
#source	target	label
RPS1B	RPL16B	564
RPS1B	RPS7B	628
RPS1B	RPL42A	743
RPS1B	RPS3	708
RPS1B	RPL18B	603
RPS1B	RPL25	704
RPS1B	RPS7A	638
RPS1B	RPL33B	645
RPS1B	CAF20	580
RPS1B	RPS10A	640
RPS1B	RPS12	683
RPS1B	EGD1	577
RPS1B	RPL21B	681
RPS1B	RPS9A	569
RPS1B	RPS6A	758
RPS1B	RPL1A	737
RPS1B	RPL11A	794
RPS1B	RPS23B	658
RPL6A	ASC1	699
RPL6A	RPL13B	807
RPL6A	RPL36A	665
RPL6A	RPL9B	571
RPL6A	RPL16B	665
RPL6A	RPS7B	675
RPL6A	RPL42A	701
RPL6A	RPS3	690
RPL6A	RPL18B	704
RPL6A	RPP2A	566
RPL6A	RPS15	687
RPL6A	RPL25	611
RPL6A	RPL3	564
RPL6A	RPS7A	650
RPL6A	RPS28A	618
RPL6A	RPB8	604
RPL6A	RPL33B	662
RPL6A	RPS12	681
RPL6A	EGD1	616
RPL6A	RPL21B	720
RPL6A	RPS9A	553
RPL6A	RPS6A	683
RPL6A	RPL1A	716
RPL6A	RPL11A	720
RPL6A	RPS23B	667
TSL1	MSC1	627
TSL1	PGM2	744
TSL1	GAD1	654
URA5	RPL16B	552
URA5	RPL1A	556
MSC1	YMR090W	604
MSC1	PGM2	702
MSC1	GAD1	712
YML133C	YRF1-6	573
YMR045C	YMR046C	631
YMR090W	GAD1	629
UTP15	HAS1	568
UTP15	RPA49	608
CTF13	SNO1	585
SNO1	SNZ1	787
SNZ1	MTG1	554
PGM2	GAD1	789
ASC1	RPL13B	690
ASC1	RPL36A	590
ASC1	RPL9B	605
ASC1	RPL16B	568
ASC1	RPL42A	599
ASC1	RPS3	733
ASC1	RPL18B	658
ASC1	RPP2A	569
ASC1	RPS15	620
ASC1	RPL3	604
ASC1	RPS12	647
ASC1	RPL21B	640
ASC1	RPS6A	689
ASC1	RPL1A	744
ASC1	RPL11A	635
ASC1	RPS23B	559
RPL15B	RPL18B	575
RPL15B	RPS12	554
RRB1	HAS1	597
RRB1	RPA49	618
RPL13B	RPL36A	695
RPL13B	RPL9B	564
RPL13B	RPL16B	564
RPL13B	RPS7B	614
RPL13B	RPL42A	647
RPL13B	RPS3	733
RPL13B	RPL18B	645
RPL13B	RPS15	582
RPL13B	RPL25	559
RPL13B	RPL3	554
RPL13B	RPS7A	618
RPL13B	RPL33B	618
RPL13B	RPS12	696
RPL13B	EGD1	584
RPL13B	RPL21B	702
RPL13B	RPS6A	686
RPL13B	RPL1A	629
RPL13B	RPL11A	704
RPL13B	RPS23B	678
ALD3	ALD2	585
HSC82	HSP82	601
RPL36A	RPL16B	554
RPL36A	RPS7B	590
RPL36A	RPL42A	714
RPL36A	RPS3	682
RPL36A	RPL18B	587
RPL36A	RPS19B	629
RPL36A	RPL25	636
RPL36A	RPS7A	575
RPL36A	RPS28A	590
RPL36A	RPL33B	706
RPL36A	RPS10A	606
RPL36A	RPS12	734
RPL36A	EGD1	658
RPL36A	RPL21B	761
RPL36A	RPS6A	624
RPL36A	RPL1A	615
RPL36A	RPL11A	748
RPL36A	RPS23B	697
GUA1	NOP58	578
RRP5	HAS1	634
RRP5	RPA49	566
HAS1	KRE33	611
HAS1	AAH1	575
HAS1	IPI3	620
HAS1	RPA49	736
HAS1	BRX1	638
HAS1	YTM1	580
HAS1	NOP4	606
HAS1	ELP3	580
HAS1	RPC40	687
HAS1	NOC4	568
YMR321C	SAM4	676
RLP7	IMP4	571
RLP7	NOP15	674
RLP7	RPA49	649
RLP7	BRX1	652
RLP7	PNO1	559
YNL022C	IPI3	585
IDH1	IDH2	573
COX5A	CYT1	613
YNL054W-A	YNL284C-A	667
YNL054W-A	YOR192C-B	599
YNL054W-A	YPR158C-D	865
YNL054W-A	YPR158W-B	789
NOP2	RPA49	578
RPL9B	RPL16B	620
RPL9B	RPL42A	708
RPL9B	RPS3	731
RPL9B	RPL18B	622
RPL9B	RPL25	649
RPL9B	RPS7A	573
RPL9B	RPS28A	552
RPL9B	RPL33B	606
RPL9B	RPS10A	564
RPL9B	RPS12	645
RPL9B	RPL21B	587
RPL9B	RPS6A	715
RPL9B	RPL1A	764
RPL9B	RPL11A	762
RPL9B	RPS23B	599
RPL16B	RPS7B	595
RPL16B	RPL42A	643
RPL16B	RPS3	619
RPL16B	SSB2	631
RPL16B	RPL18B	745
RPL16B	RPP2A	582
RPL16B	RPS15	652
RPL16B	RPL25	588
RPL16B	RPL3	571
RPL16B	RPS7A	698
RPL16B	RPS28A	651
RPL16B	RPL33B	654
RPL16B	RPS12	669
RPL16B	EGD1	600
RPL16B	RPL21B	705
RPL16B	RPS6A	585
RPL16B	RPL1A	663
RPL16B	RPL11A	702
RPL16B	RPS23B	666
IMP4	RPA49	587
RPS7B	RPL42A	654
RPS7B	RPS3	653
RPS7B	RPL18B	658
RPS7B	RPS15	650
RPS7B	RPL25	591
RPS7B	RPS7A	624
RPS7B	RPB8	585
RPS7B	RPL33B	667
RPS7B	RPS12	694
RPS7B	EGD1	594
RPS7B	RPL21B	732
RPS7B	RPS9A	568
RPS7B	RPS6A	582
RPS7B	RPL1A	588
RPS7B	RPL11A	699
RPS7B	RPS23B	598
NOP15	RPA49	585
NOP15	KRI1	554
NOP15	BRX1	654
NOP15	PNO1	622
KRE33	IPI3	564
KRE33	NOC2	667
RPL42A	RPS3	731
RPL42A	RPL18B	659
RPL42A	RPS19B	587
RPL42A	RPS15	633
RPL42A	RPL25	795
RPL42A	RPS7A	665
RPL42A	RPS28A	673
RPL42A	RPL33B	757
RPL42A	RPS10A	711
RPL42A	RPS12	741
RPL42A	EGD1	642
RPL42A	RPL21B	768
RPL42A	RPS9A	614
RPL42A	RPS6A	721
RPL42A	RPL33A	589
RPL42A	RPL1A	766
RPL42A	RPL11A	797
RPL42A	RPS23B	732
RPS3	RPL18B	743
RPS3	RPS19B	589
RPS3	RPP2A	589
RPS3	RPS15	628
RPS3	RPL25	713
RPS3	CDC33	592
RPS3	RPL3	726
RPS3	RPS7A	662
RPS3	RPS28A	578
RPS3	RPL33B	673
RPS3	CAF20	587
RPS3	RPS10A	617
RPS3	RPS12	834
RPS3	EGD1	699
RPS3	RPL21B	728
RPS3	RPS9A	585
RPS3	RPS6A	780
RPS3	RPL5	582
RPS3	RPL1A	778
RPS3	RPL11A	826
RPS3	RPS23B	728
IPI3	RPA49	647
IPI3	NOC2	613
IPI3	NOP4	568
IPI3	MRD1	552
SSB2	RPL18B	640
SSB2	RPL3	594
SSB2	RPS12	618
SSB2	RPL21B	640
SSB2	RPL1A	573
SSB2	RPL11A	601
RPA49	BRX1	751
RPA49	PNO1	573
RPA49	NOC2	561
RPA49	PUS7	594
RPA49	YTM1	552
RPA49	NOP58	608
RPA49	NOP4	561
RPA49	NIP7	582
RPA49	RPC40	724
RPA49	NOC4	587
YNL284C-B	YOL103W-A	885
YNL284C-B	YOL103W-B	900
YNL284C-B	YOR142W-A	900
YNL284C-B	YOR142W-B	900
YNL284C-B	YOR192C-A	845
YNL284C-B	YPL257W-A	900
YNL284C-B	YPL257W-B	900
YNL284C-B	YPR137C-A	900
YNL284C-B	YPR137C-B	900
YNL284C-B	YPR158C-C	900
YNL284C-B	YPR158W-A	900
RPL18B	RPS19B	582
RPL18B	RPP2A	655
RPL18B	RPS15	681
RPL18B	RPL25	560
RPL18B	RPL3	685
RPL18B	RPS7A	681
RPL18B	RPS28A	652
RPL18B	RPB8	590
RPL18B	RPL33B	673
RPL18B	RPS10A	552
RPL18B	RPS12	773
RPL18B	EGD1	639
RPL18B	RPL21B	741
RPL18B	RPS6A	663
RPL18B	RPL1A	741
RPL18B	RPL11A	735
RPL18B	RPS23B	620
RPS19B	RPS15	554
RPS19B	RPL25	598
RPS19B	RPS7A	583
RPS19B	RPL33B	629
RPS19B	RPS12	683
RPS19B	EGD1	695
RPS19B	RPL21B	680
RPS19B	RPL1A	552
RPS19B	RPL11A	722
RPS19B	RPS23B	606
RPP2A	RPS15	620
RPP2A	RPL3	585
RPP2A	RPS12	661
RPP2A	EGD1	604
RPP2A	RPL21B	580
RPP2A	RPL5	587
RPP2A	RPL1A	581
RPP2A	RPL11A	586
RPS15	RPL25	587
RPS15	RPL3	661
RPS15	RPS7A	601
RPS15	RPS28A	553
RPS15	RPB8	564
RPS15	RPL33B	627
RPS15	RPS12	656
RPS15	EGD1	622
RPS15	RPL21B	669
RPS15	RPL5	638
RPS15	RPL1A	682
RPS15	RPL11A	629
BRX1	UTP23	571
BRX1	RKI1	554
BRX1	PNO1	575
BRX1	YTM1	552
BRX1	NOP58	568
BRX1	NIP7	567
BRX1	RPC40	636
YOL103W-A	YOL103W-B	838
YOL103W-A	YOR142W-A	900
YOL103W-A	YOR142W-B	744
YOL103W-A	YOR192C-A	838
YOL103W-A	YPL257W-A	897
YOL103W-A	YPL257W-B	880
YOL103W-A	YPR137C-A	900
YOL103W-A	YPR137C-B	870
YOL103W-A	YPR158C-C	898
YOL103W-A	YPR158W-A	895
YOL103W-B	YOR142W-A	882
YOL103W-B	YOR142W-B	900
YOL103W-B	YOR192C-A	693
YOL103W-B	YPL257W-A	886
YOL103W-B	YPL257W-B	900
YOL103W-B	YPR137C-A	879
YOL103W-B	YPR137C-B	900
YOL103W-B	YPR158C-C	871
YOL103W-B	YPR158W-A	887
RPL25	CDC33	568
RPL25	RPS7A	669
RPL25	RPS28A	601
RPL25	RPL33B	715
RPL25	RPS10A	669
RPL25	RPS12	692
RPL25	EGD1	667
RPL25	RPL21B	667
RPL25	RPS6A	662
RPL25	RPL1A	716
RPL25	RPL11A	766
RPL25	RPS23B	624
CDC33	CAF20	564
CDC33	RPL1A	556
CDC33	RPL11A	585
RPL3	RPS12	706
RPL3	EGD1	582
RPL3	RPL21B	665
RPL3	RPL5	611
RPL3	RPL1A	604
RPL3	RPL11A	673
RPS7A	RPS28A	608
RPS7A	RPL33B	674
RPS7A	RPS10A	630
RPS7A	RPS12	677
RPS7A	EGD1	583
RPS7A	RPL21B	674
RPS7A	RPS6A	646
RPS7A	RPL1A	682
RPS7A	RPL11A	731
RPS7A	RPS23B	663
YOR142W-A	YOR142W-B	857
YOR142W-A	YOR192C-A	886
YOR142W-A	YPL257W-A	900
YOR142W-A	YPL257W-B	900
YOR142W-A	YPR137C-A	900
YOR142W-A	YPR137C-B	896
YOR142W-A	YPR158C-C	900
YOR142W-A	YPR158W-A	900
YOR142W-B	YOR192C-A	658
YOR142W-B	YPL257W-A	865
YOR142W-B	YPL257W-B	900
YOR142W-B	YPR137C-A	853
YOR142W-B	YPR137C-B	900
YOR142W-B	YPR158C-C	838
YOR142W-B	YPR158W-A	868
RPS28A	RPL33B	690
RPS28A	RPS10A	647
RPS28A	RPS12	732
RPS28A	EGD1	599
RPS28A	RPL21B	727
RPS28A	RPS6A	584
RPS28A	RPL1A	671
RPS28A	RPL11A	748
RPS28A	RPS23B	680
YOR192C-A	YPL257W-A	864
YOR192C-A	YPL257W-B	810
YOR192C-A	YPR137C-A	882
YOR192C-A	YPR137C-B	726
YOR192C-A	YPR158C-C	892
YOR192C-A	YPR158W-A	877
YOR192C-B	YPR158C-D	832
YOR192C-B	YPR158W-B	900
RPB8	RPL33B	611
RPB8	RPS12	592
RPB8	EGD1	571
RPB8	RPL21B	571
RPL33B	CAF20	552
RPL33B	RPS10A	686
RPL33B	RPS12	739
RPL33B	EGD1	638
RPL33B	RPL21B	752
RPL33B	RPS6A	622
RPL33B	RPL33A	580
RPL33B	RPL1A	689
RPL33B	RPL11A	770
RPL33B	RPS23B	689
CAF20	RPL1A	590
CAF20	RPL11A	592
RPS10A	RPS12	667
RPS10A	RPL21B	683
RPS10A	RPS6A	593
RPS10A	RPL1A	562
RPS10A	RPL11A	748
RPS10A	RPS23B	622
NOP58	RPC40	559
NOP58	TIF3	561
RPS12	EGD1	784
RPS12	RPL21B	827
RPS12	RPS6A	697
RPS12	RPL5	580
RPS12	RPL33A	619
RPS12	RPL1A	747
RPS12	RPL11A	838
RPS12	RPS23B	742
EGD1	RPL21B	738
EGD1	RPS6A	590
EGD1	RPL1A	651
EGD1	RPL11A	730
EGD1	RPS23B	650
RPL21B	RPS6A	684
RPL21B	RPL5	580
RPL21B	RPL33A	611
RPL21B	RPL1A	718
RPL21B	RPL11A	819
RPL21B	RPS23B	785
RPS9A	RPS6A	565
RPS9A	RPL1A	552
RPS9A	RPL11A	600
RPS6A	RPL1A	771
RPS6A	RPL11A	753
RPS6A	RPS23B	663
RPL33A	RPL1A	563
RPL33A	RPL11A	582
NOP53	RRP15	566
NIP7	RPC40	568
RPL1A	RPL11A	778
RPL1A	RPS23B	682
YPL257W-A	YPL257W-B	900
YPL257W-A	YPR137C-A	900
YPL257W-A	YPR137C-B	898
YPL257W-A	YPR158C-C	900
YPL257W-A	YPR158W-A	900
YPL257W-B	YPR137C-A	900
YPL257W-B	YPR137C-B	900
YPL257W-B	YPR158C-C	900
YPL257W-B	YPR158W-A	900
RPL11A	RPS23B	800
YPR137C-A	YPR137C-B	895
YPR137C-A	YPR158C-C	900
YPR137C-A	YPR158W-A	900
YPR137C-B	YPR158C-C	877
YPR137C-B	YPR158W-A	897
YPR158C-C	YPR158W-A	900
YPR158C-D	YPR158W-B	900
YPR202W	YPR203W	587
